Price,Area,Bathrooms,Balconies,Current_Floor,Total_Floors,Furnishing_Status,Mapped_Area,Facing,Property_Age,Bedrooms,Area_Type,Property_Status
65.0,797.0,2.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,2.0,Carpet,Ready_to_Move
45.0,1215.0,2.0,1.0,5.0,8.0,unfurnished,Koba,East,5-10 years,2.0,Super Built-up,Ready_to_Move
40.0,963.0,2.0,1.0,5.0,5.0,unfurnished,Sargasan,East,10-20 years,2.0,Super Built-up,Ready_to_Move
140.0,1854.0,4.0,2.0,5.0,13.0,unfurnished,Sargasan,Unknown,New,4.0,Carpet,Ready_to_Move
60.0,1328.0,2.0,3.0,3.0,5.0,semi-furnished,Gandhinagar Taluka,East,1-5 years,3.0,Built-up,Ready_to_Move
48.5,1600.0,2.0,1.0,6.0,6.0,Unknown,Vavol,Unknown,1-5 years,2.0,Carpet,Ready_to_Move
107.0,1430.0,2.0,1.0,8.0,25.0,semi-furnished,Gift City,Unknown,New,2.0,Super Built-up,Under_Construction
44.0,918.0,2.0,1.0,2.0,3.0,furnished,Vavol,Unknown,10-20 years,2.0,Super Built-up,Ready_to_Move
53.64,1341.0,2.0,1.0,4.0,8.0,Unknown,Raysan,Unknown,New,2.0,Super Built-up,Ready_to_Move
135.0,2907.0,3.0,1.0,4.0,8.0,Unknown,Koba,Unknown,New,3.0,Super Built-up,Ready_to_Move
116.0,2970.0,4.0,3.0,3.0,14.0,Unknown,Sargasan,North-East,New,4.0,Carpet,Ready_to_Move
112.0,1875.0,2.0,1.0,7.5,25.0,Unknown,Gift City,Unknown,New,2.0,Super Built-up,Under_Construction
60.0,1485.0,2.0,3.0,4.5,7.0,furnished,Gandhinagar Taluka,Unknown,New,3.0,Super Built-up,Ready_to_Move
70.0,1000.0,2.0,2.0,5.0,5.0,Unknown,Sargasan,Unknown,1-5 years,2.0,Built-up,Ready_to_Move
67.0,1679.1684,2.0,1.0,12.0,13.0,semi-furnished,Sargasan,Unknown,1-5 years,2.0,Carpet,Ready_to_Move
26.5,990.0,2.0,1.0,2.0,6.0,Unknown,Kalol,Unknown,Unknown,2.0,Super Built-up,Ready_to_Move
55.0,1368.0,2.0,1.0,5.0,7.0,semi-furnished,Sargasan,Unknown,5-10 years,2.0,Built-up,Ready_to_Move
84.24,2160.0,3.0,1.0,5.0,8.0,Unknown,Randesan,Unknown,New,3.0,Super Built-up,Ready_to_Move
46.0,1170.0,2.0,1.0,5.0,7.0,semi-furnished,Sargasan,Unknown,5-10 years,2.0,Super Built-up,Ready_to_Move
71.0,1278.0,2.0,1.0,5.0,13.0,Unknown,Sargasan,Unknown,New,2.0,Built-up,Ready_to_Move
40.0,700.0,2.0,0.0,7.0,7.0,Unknown,Sargasan,Unknown,1-5 years,1.0,Carpet,Ready_to_Move
45.0,697.0,2.0,3.0,3.0,4.0,Unknown,Sargasan,Unknown,10-20 years,2.0,Built-up,Ready_to_Move
45.0,1125.0,2.0,1.0,5.0,6.0,Unknown,Sargasan,Unknown,5-10 years,2.0,Carpet,Ready_to_Move
55.0,1152.0,2.0,1.0,13.0,14.0,Unknown,Sargasan,Unknown,1-5 years,2.0,Super Built-up,Ready_to_Move
60.0,694.0,2.0,3.0,11.0,13.0,Unknown,Sargasan,Unknown,1-5 years,2.0,Carpet,Ready_to_Move
225.0,2067.0,4.0,3.0,2.0,13.0,Unknown,Ambapur,Unknown,New,4.0,Carpet,Ready_to_Move
54.0,630.0,2.0,2.0,2.0,6.0,Unknown,Koba,Unknown,New,2.0,Carpet,Ready_to_Move
65.0,3399.0,3.0,3.0,5.0,8.0,Unknown,Sargasan,Unknown,New,3.0,Super Built-up,Ready_to_Move
95.0,436.0,1.0,1.0,20.0,35.0,unfurnished,Gift City,Unknown,1-5 years,1.0,Carpet,Ready_to_Move
43.0,1269.0,2.0,1.0,4.5,7.0,Unknown,Karai,Unknown,Unknown,2.0,Carpet,Ready_to_Move
136.0,1511.0,2.0,1.0,8.5,25.0,Unknown,Gift City,Unknown,Unknown,2.0,Super Built-up,Under_Construction
100.0,2290.0,3.0,1.0,4.0,8.0,Unknown,Raysan,Unknown,Unknown,3.0,Carpet,Ready_to_Move
99.0,2290.0,3.0,1.0,8.0,13.0,unfurnished,Raysan,Unknown,1-5 years,3.0,Carpet,Ready_to_Move
76.0,900.0,2.0,1.0,0.0,1.0,Unknown,Sargasan,Unknown,New,2.0,Built-up,Ready_to_Move
156.0,3168.0,3.0,3.0,0.0,1.0,Unknown,Raysan,Unknown,New,3.0,Built-up,Ready_to_Move
121.0,2637.1555,3.0,1.0,5.0,8.0,unfurnished,Sargasan,Unknown,1-5 years,3.0,Super Built-up,Ready_to_Move
55.0,1557.0,3.0,2.0,3.0,7.0,Unknown,Pethapur,Other,Unknown,3.0,Super Built-up,Under_Construction
75.0,2025.0,3.0,2.0,1.0,5.5,Unknown,Randesan,Unknown,New,3.0,Super Built-up,Ready_to_Move
36.0,500.0,1.0,1.0,0.0,1.0,Unknown,Sargasan,Unknown,1-5 years,1.0,Built-up,Ready_to_Move
75.0,1500.0,3.0,1.0,1.0,5.0,furnished,Randesan,Unknown,10-20 years,3.0,Carpet,Ready_to_Move
190.0,3528.0,4.0,2.0,9.0,13.0,furnished,Koba,Unknown,New,4.0,Carpet,Ready_to_Move
45.0,963.0,2.0,1.0,4.0,5.0,unfurnished,Sargasan,North-East,1-5 years,2.0,Super Built-up,Ready_to_Move
62.0,2133.0,3.0,3.0,3.0,13.0,unfurnished,Randheja,Unknown,New,3.0,Super Built-up,Under_Construction
22.0,301.0,1.0,1.0,3.0,7.0,Unknown,Pethapur,Unknown,1-5 years,1.0,Built-up,Ready_to_Move
97.0,1098.0,1.0,1.0,0.0,1.0,unfurnished,Sargasan,Unknown,New,1.0,Carpet,Ready_to_Move
29.0,800.0,2.0,1.0,3.0,3.0,Unknown,Vavol,Unknown,1-5 years,1.0,Built-up,Ready_to_Move
65.0,700.0,2.0,1.0,5.0,11.0,unfurnished,Sargasan,Unknown,1-5 years,2.0,Carpet,Ready_to_Move
55.0,1197.0,2.0,1.0,2.0,5.0,furnished,Sargasan,Unknown,5-10 years,2.0,Carpet,Ready_to_Move
65.0,1410.0,2.0,1.0,5.0,11.0,furnished,Sargasan,Unknown,1-5 years,2.0,Carpet,Ready_to_Move
45.0,1161.0,2.0,1.0,6.0,7.0,semi-furnished,Vavol,Unknown,New,2.0,Carpet,Ready_to_Move
80.0,1700.0,3.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,3.0,Carpet,Ready_to_Move
95.0,2000.0,3.0,3.0,2.0,12.0,unfurnished,Kudasan,North-East,5-10 years,3.0,Built-up,Ready_to_Move
45.0,1161.0,2.0,1.0,6.0,13.0,semi-furnished,Vavol,Unknown,1-5 years,2.0,Carpet,Ready_to_Move
50.0,1278.0,2.0,2.0,3.0,5.0,unfurnished,Sargasan,North,5-10 years,2.0,Carpet,Ready_to_Move
32.0,810.0,1.0,1.0,6.0,8.0,Unknown,Koba,Unknown,1-5 years,1.0,Super Built-up,Ready_to_Move
35.51,702.0,1.0,1.0,1.0,3.0,unfurnished,Kudasan,Unknown,10-20 years,1.0,Carpet,Ready_to_Move
15.5,484.3755,1.0,1.0,0.0,1.0,Unknown,Raysan,Unknown,5-10 years,1.0,Carpet,Ready_to_Move
20.0,495.0,1.0,1.0,0.0,3.0,Unknown,Raysan,Unknown,10-20 years,1.0,Carpet,Ready_to_Move
105.0,2070.0,3.0,1.0,4.0,8.0,Unknown,Kudasan,Unknown,Unknown,3.0,Carpet,Ready_to_Move
30.0,585.0,1.0,1.0,2.0,6.0,semi-furnished,Vavol,East,5-10 years,1.0,Super Built-up,Ready_to_Move
32.0,567.0,1.0,1.0,3.0,7.0,furnished,Vavol,Other,New,1.0,Built-up,Ready_to_Move
53.0,1089.0,2.0,1.0,4.0,8.0,semi-furnished,Kudasan,West,New,2.0,Carpet,Ready_to_Move
60.0,1251.0,2.0,1.0,6.0,8.0,unfurnished,Kudasan,Unknown,10-20 years,2.0,Carpet,Ready_to_Move
69.0,765.0,2.0,1.0,7.0,11.0,furnished,Gift City,Unknown,New,2.0,Built-up,Ready_to_Move
52.0,1395.0,2.0,1.0,4.0,6.0,unfurnished,Vavol,Unknown,1-5 years,2.0,Built-up,Ready_to_Move
37.0,1313.1958,2.0,1.0,7.0,11.0,unfurnished,Kalol,Unknown,10-20 years,2.0,Carpet,Ready_to_Move
25.0,558.0,1.0,1.0,3.0,4.0,unfurnished,Randheja,Unknown,10-20 years,1.0,Carpet,Ready_to_Move
45.0,900.0,1.0,2.0,2.0,6.0,furnished,Sargasan,Unknown,New,2.0,Carpet,Ready_to_Move
25.0,600.0,1.0,1.0,0.0,4.0,semi-furnished,Vavol,Unknown,10-20 years,1.0,Super Built-up,Ready_to_Move
29.0,720.0,2.0,1.0,3.0,3.0,Unknown,Vavol,Unknown,10-20 years,1.0,Carpet,Ready_to_Move
22.0,372.0,1.0,1.0,0.0,1.0,unfurnished,Kalol,Other,New,1.0,Carpet,Ready_to_Move
118.0,2484.0,3.0,1.0,9.0,13.0,unfurnished,Sargasan,Unknown,New,3.0,Carpet,Ready_to_Move
67.0,900.0,2.0,1.0,6.0,13.0,unfurnished,Sargasan,Unknown,1-5 years,2.0,Carpet,Ready_to_Move
120.0,1157.0,3.0,1.0,4.0,14.0,unfurnished,Koba,Unknown,New,3.0,Carpet,Ready_to_Move
50.0,1125.0,2.0,1.0,4.0,8.0,furnished,Sargasan,Other,New,2.0,Carpet,Ready_to_Move
51.0,1215.0,2.0,1.0,1.0,5.0,unfurnished,Kudasan,East,5-10 years,2.0,Super Built-up,Ready_to_Move
30.0,500.0,1.0,2.0,0.0,1.0,Unknown,Vavol,Unknown,New,1.0,Built-up,Ready_to_Move
12.5,361.0,1.0,1.0,2.0,6.0,Unknown,Kalol,Unknown,Unknown,1.0,Carpet,Ready_to_Move
73.0,838.0,3.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,3.0,Super Built-up,Ready_to_Move
50.0,1170.0,2.0,1.0,3.0,8.0,unfurnished,Koba,East,10-20 years,2.0,Super Built-up,Ready_to_Move
73.0,1620.0,3.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,3.0,Built-up,Ready_to_Move
28.0,646.0,1.0,1.0,8.0,13.0,Unknown,SP Ring Road,Unknown,Unknown,1.0,Built-up,Ready_to_Move
110.0,2385.0,3.0,1.0,3.0,7.0,Unknown,Koba,Unknown,Unknown,3.0,Carpet,Ready_to_Move
65.0,1323.0,2.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,2.0,Carpet,Ready_to_Move
37.0,1188.0,2.0,1.0,6.0,13.0,unfurnished,Dahegam,Unknown,New,2.0,Built-up,Ready_to_Move
29.0,315.0,1.0,1.0,5.0,6.0,unfurnished,Pethapur,Other,5-10 years,1.0,Carpet,Ready_to_Move
55.0,1170.0,2.0,1.0,3.0,8.0,Unknown,Kudasan,Unknown,10-20 years,2.0,Super Built-up,Ready_to_Move
54.0,1359.0,2.0,1.0,6.0,7.0,furnished,Vavol,Unknown,New,2.0,Carpet,Ready_to_Move
35.0,1125.0,2.0,3.0,1.0,5.0,unfurnished,Sargasan,Unknown,New,2.0,Built-up,Ready_to_Move
100.0,1854.0,3.0,1.0,6.0,13.0,furnished,Sargasan,Unknown,1-5 years,3.0,Carpet,Ready_to_Move
16.0,372.0,1.0,1.0,6.0,21.0,Unknown,Kalol,Unknown,New,1.0,Carpet,Ready_to_Move
99.0,2205.0,3.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,3.0,Built-up,Ready_to_Move
25.0,800.0,1.0,1.0,3.0,7.0,unfurnished,Kolavada,Unknown,Unknown,1.0,Carpet,Ready_to_Move
65.0,1700.0,3.0,1.0,4.0,5.0,semi-furnished,Randesan,Unknown,New,3.0,Carpet,Ready_to_Move
55.0,1440.0,2.0,3.0,5.0,5.0,unfurnished,Gandhinagar Taluka,Unknown,Unknown,3.0,Carpet,Ready_to_Move
63.0,1233.0,2.0,1.0,1.0,1.0,unfurnished,Sargasan,Unknown,10-20 years,2.0,Super Built-up,Ready_to_Move
65.0,1776.0435,2.0,1.0,4.0,8.0,furnished,Sargasan,Unknown,1-5 years,2.0,Carpet,Ready_to_Move
129.0,1600.0,2.0,1.0,8.5,25.0,Unknown,Gift City,Other,New,2.0,Super Built-up,Under_Construction
45.51,1000.0,2.0,2.0,2.0,2.0,unfurnished,Gift City,Unknown,1-5 years,2.0,Carpet,Ready_to_Move
68.0,1926.0,3.0,2.0,3.0,7.0,Unknown,Vavol,Other,New,3.0,Built-up,Ready_to_Move
72.0,2025.0,3.0,1.0,7.0,7.0,Unknown,Sargasan,Other,New,3.0,Super Built-up,Under_Construction
42.0,629.69,2.0,2.0,2.0,6.0,semi-furnished,Sector 6,Unknown,New,2.0,Carpet,Ready_to_Move
37.51,796.53,2.0,0.0,3.0,5.0,Unknown,Sargasan,Unknown,1-5 years,1.0,Carpet,Ready_to_Move
95.0,2960.0725,3.0,1.0,1.0,13.0,unfurnished,Sargasan,Unknown,1-5 years,3.0,Carpet,Ready_to_Move
130.0,1095.0,2.0,1.0,27.0,33.0,Unknown,Gift City,Unknown,Unknown,2.0,Super Built-up,Ready_to_Move
42.0,1179.0,2.0,2.0,8.0,13.0,unfurnished,SP Ring Road,Unknown,1-5 years,2.0,Carpet,Ready_to_Move
150.0,780.0,2.0,1.0,9.0,13.0,Unknown,Gift City,Unknown,New,2.0,Super Built-up,Under_Construction
39.0,1008.0,2.0,1.0,5.0,8.0,Unknown,Randesan,Unknown,Unknown,2.0,Carpet,Ready_to_Move
95.0,1755.0,3.0,2.0,8.0,14.0,unfurnished,Gift City,Unknown,New,3.0,Super Built-up,Ready_to_Move
35.0,1125.0,2.0,1.0,4.0,5.0,semi-furnished,Kalol,Unknown,5-10 years,2.0,Super Built-up,Ready_to_Move
36.0,1500.0,2.0,1.0,1.0,5.5,semi-furnished,Kalol,Unknown,10-20 years,2.0,Carpet,Ready_to_Move
50.0,1125.0,2.0,1.0,4.0,8.0,Unknown,Kudasan,Unknown,New,2.0,Super Built-up,Ready_to_Move
95.0,1000.0,2.0,2.0,0.0,1.0,Unknown,Sector 19,Unknown,New,1.0,Super Built-up,Ready_to_Move
40.0,1270.1402,2.0,1.0,4.0,8.0,unfurnished,Sargasan,East,New,2.0,Super Built-up,Ready_to_Move
58.0,1674.0,3.0,2.0,3.0,7.0,Unknown,Vavol,Other,Unknown,3.0,Super Built-up,Ready_to_Move
380.0,1485.0,1.0,3.0,0.0,1.0,Unknown,Sector 6,Unknown,New,3.0,Built-up,Ready_to_Move
45.0,621.24,2.0,2.0,2.0,3.0,unfurnished,Chiloda,Unknown,New,2.0,Carpet,Ready_to_Move
61.0,1582.2933,2.0,1.0,5.0,8.0,semi-furnished,Randesan,Unknown,New,2.0,Super Built-up,Ready_to_Move
68.0,1557.0,3.0,1.0,7.0,13.0,Unknown,Sargasan,East,New,3.0,Super Built-up,Ready_to_Move
109.0,1250.31,3.0,2.0,5.0,14.0,unfurnished,Sargasan,North-East,5-10 years,3.0,Carpet,Ready_to_Move
54.0,1150.0,2.0,1.0,5.0,7.0,semi-furnished,Vavol,Unknown,1-5 years,2.0,Carpet,Ready_to_Move
110.0,1890.0,3.0,2.0,2.0,6.0,Unknown,Kalol,Unknown,Unknown,3.0,Built-up,Ready_to_Move
131.0,2277.0,3.0,1.0,8.0,10.0,Unknown,Raysan,Unknown,1-5 years,3.0,Carpet,Ready_to_Move
51.0,1305.0,2.0,1.0,5.0,9.0,semi-furnished,Raysan,Unknown,5-10 years,2.0,Built-up,Ready_to_Move
60.0,1883.6825,3.0,1.0,4.0,8.0,semi-furnished,Kudasan,Unknown,New,3.0,Super Built-up,Ready_to_Move
49.0,1242.0,2.0,1.0,4.0,8.0,semi-furnished,Kudasan,Unknown,New,2.0,Carpet,Ready_to_Move
52.0,999.0,2.0,1.0,5.0,8.0,furnished,Randesan,Unknown,5-10 years,2.0,Carpet,Ready_to_Move
53.0,999.0,2.0,1.0,5.0,8.0,Unknown,Randesan,Unknown,10-20 years,2.0,Carpet,Ready_to_Move
130.0,2700.0,3.0,1.0,11.0,13.0,unfurnished,Kudasan,Unknown,New,3.0,Carpet,Ready_to_Move
140.0,844.86,3.0,1.0,1.0,13.0,semi-furnished,Kudasan,Unknown,New,3.0,Carpet,Ready_to_Move
30.0,1125.0,2.0,1.0,3.0,5.0,unfurnished,Pethapur,East,New,2.0,Super Built-up,Ready_to_Move
22.0,450.0,1.0,1.0,3.0,7.0,Unknown,Randheja,Unknown,Unknown,1.0,Carpet,Ready_to_Move
11.5,423.0,1.0,1.0,1.0,4.0,unfurnished,Kalol,Unknown,New,1.0,Super Built-up,Ready_to_Move
31.0,846.0,1.0,1.0,1.0,3.0,unfurnished,Gift City,Unknown,New,1.0,Built-up,Ready_to_Move
31.0,864.0,1.0,1.0,1.0,3.0,Unknown,Vavol,Unknown,10-20 years,1.0,Carpet,Ready_to_Move
85.21,880.0,2.0,3.0,2.0,9.0,unfurnished,Koba,East,1-5 years,2.0,Carpet,Ready_to_Move
72.0,2025.0,3.0,1.0,5.0,8.0,Unknown,Randesan,Unknown,Unknown,3.0,Carpet,Ready_to_Move
59.0,1300.0,2.0,1.0,8.0,13.0,Unknown,Koba,Unknown,Unknown,2.0,Super Built-up,Ready_to_Move
71.75,1845.0,2.0,1.0,5.0,13.0,Unknown,Sargasan,Unknown,New,3.0,Carpet,Under_Construction
25.5,774.0,1.0,1.0,1.0,3.0,unfurnished,Randheja,East,5-10 years,1.0,Carpet,Ready_to_Move
150.0,827.74,2.0,1.0,8.0,34.0,Unknown,Gift City,Unknown,New,2.0,Carpet,Under_Construction
50.0,1035.0,2.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,2.0,Carpet,Ready_to_Move
165.0,871.0,2.0,1.0,19.0,33.0,unfurnished,Gift City,Unknown,New,2.0,Carpet,Under_Construction
160.0,2250.0,3.0,4.0,3.0,7.0,semi-furnished,Raysan,Unknown,5-10 years,3.0,Super Built-up,Ready_to_Move
67.0,1235.0,2.0,1.0,8.0,13.0,Unknown,Sargasan,Unknown,New,2.0,Super Built-up,Ready_to_Move
58.0,796.53,3.0,3.0,6.0,7.0,unfurnished,Randheja,Unknown,1-5 years,3.0,Carpet,Ready_to_Move
160.0,990.0,1.0,1.0,0.0,1.0,Unknown,Sector 29,Unknown,New,2.0,Built-up,Ready_to_Move
42.0,1170.0,2.0,1.0,4.0,8.0,Unknown,Koba,Unknown,Unknown,2.0,Carpet,Ready_to_Move
128.0,1332.0,3.0,1.0,12.0,13.0,furnished,Kudasan,Unknown,New,3.0,Carpet,Ready_to_Move
130.0,2043.0,3.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,3.0,Super Built-up,Ready_to_Move
53.26,1431.0,2.0,1.0,7.0,14.0,Unknown,Khoraj,East,New,2.0,Super Built-up,Under_Construction
85.0,1710.0,4.0,1.0,3.0,7.0,semi-furnished,Vavol,Unknown,New,3.0,Super Built-up,Ready_to_Move
170.0,871.0,2.0,1.0,24.0,33.0,Unknown,Gift City,Unknown,Unknown,2.0,Carpet,Under_Construction
66.0,796.53,2.0,1.0,4.0,8.0,furnished,Sargasan,Unknown,New,2.0,Carpet,Ready_to_Move
50.0,602.78,1.0,1.0,4.0,8.0,Unknown,Sector 28,Unknown,Unknown,2.0,Carpet,Ready_to_Move
18.0,603.0,1.0,1.0,3.0,7.0,Unknown,Pethapur,Unknown,Unknown,1.0,Carpet,Ready_to_Move
40.0,756.0,2.0,2.0,2.0,6.0,Unknown,Randheja,Unknown,1-5 years,2.0,Carpet,Ready_to_Move
100.0,1205.56,1.0,2.0,5.0,5.0,Unknown,Gandhinagar Taluka,Unknown,New,2.0,Built-up,Ready_to_Move
67.0,1711.4601,2.0,1.0,8.0,14.0,unfurnished,Sargasan,East,1-5 years,2.0,Carpet,Ready_to_Move
75.0,1935.0,3.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,3.0,Built-up,Ready_to_Move
55.0,1350.0,2.0,1.0,5.0,5.0,unfurnished,Sargasan,East,5-10 years,2.0,Super Built-up,Ready_to_Move
78.0,782.25,2.0,2.0,14.0,14.0,Unknown,Sargasan,Unknown,New,2.0,Carpet,Ready_to_Move
29.0,1125.0,2.0,1.0,2.0,6.0,semi-furnished,Kalol,Unknown,New,2.0,Carpet,Ready_to_Move
27.0,411.18,1.0,1.0,3.0,7.0,Unknown,Pethapur,Unknown,Unknown,1.0,Carpet,Ready_to_Move
60.0,963.0,2.0,1.0,4.0,8.0,furnished,Sargasan,Other,New,2.0,Carpet,Ready_to_Move
70.0,900.0,2.0,1.0,1.0,5.5,unfurnished,Kudasan,Unknown,1-5 years,2.0,Carpet,Ready_to_Move
65.5,1656.0,3.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,3.0,Super Built-up,Ready_to_Move
46.0,1179.0,2.0,1.0,5.0,8.0,unfurnished,Sargasan,Other,New,2.0,Super Built-up,Ready_to_Move
80.0,1440.0,2.0,1.0,12.0,13.0,furnished,Sargasan,Unknown,1-5 years,2.0,Super Built-up,Ready_to_Move
55.01,1557.0,3.0,4.0,3.0,7.0,Unknown,Pethapur,Other,New,3.0,Carpet,Ready_to_Move
155.0,871.0,2.0,1.0,8.5,25.0,Unknown,Gift City,Unknown,Unknown,2.0,Carpet,Under_Construction
50.0,1130.0,1.0,3.0,3.0,7.0,Unknown,Vavol,Unknown,Unknown,2.0,Carpet,Ready_to_Move
231.0,4329.0,4.0,2.0,4.0,8.0,Unknown,Raysan,Unknown,Unknown,4.0,Super Built-up,Ready_to_Move
70.0,1743.7518,2.0,1.0,7.0,7.0,unfurnished,Sector 26,East,1-5 years,3.0,Carpet,Ready_to_Move
80.0,2100.0,3.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,3.0,Carpet,Ready_to_Move
60.0,1422.0,2.0,1.0,0.0,1.0,Unknown,Randesan,Unknown,New,2.0,Built-up,Ready_to_Move
111.0,2466.0,3.0,1.0,6.0,13.0,Unknown,Sargasan,Unknown,New,3.0,Built-up,Ready_to_Move
41.0,1035.0,2.0,1.0,3.0,7.0,furnished,Vavol,Unknown,Unknown,2.0,Carpet,Ready_to_Move
140.0,1511.0,2.0,1.0,8.5,25.0,Unknown,Gift City,Unknown,Unknown,2.0,Super Built-up,Under_Construction
80.0,2160.0,3.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,3.0,Carpet,Ready_to_Move
65.0,1808.3352,2.0,1.0,1.0,13.0,furnished,Kudasan,Unknown,Unknown,2.0,Carpet,Under_Construction
80.0,1510.0,2.0,2.0,1.0,5.5,unfurnished,Randesan,Unknown,10-20 years,3.0,Carpet,Ready_to_Move
33.0,945.0,2.0,1.0,2.0,6.0,furnished,Kalol,Unknown,Unknown,2.0,Carpet,Ready_to_Move
50.0,1000.0,2.0,1.0,8.0,13.0,Unknown,Other,Unknown,New,2.0,Carpet,Ready_to_Move
42.0,629.69,2.0,1.0,0.0,1.0,Unknown,Sector 22,Unknown,Unknown,2.0,Carpet,Ready_to_Move
61.0,1134.0,2.0,1.0,1.0,5.0,furnished,Sargasan,Unknown,5-10 years,2.0,Super Built-up,Ready_to_Move
40.0,550.0,2.0,1.0,6.0,8.0,unfurnished,Vavol,East,1-5 years,2.0,Carpet,Ready_to_Move
114.0,2718.0,3.0,3.0,3.0,13.0,Unknown,Raysan,East,Unknown,3.0,Carpet,Under_Construction
77.0,1566.0,2.0,1.0,8.0,11.0,unfurnished,Raysan,Unknown,New,2.0,Carpet,Ready_to_Move
54.0,779.844555,2.0,1.0,3.0,7.0,Unknown,Pethapur,Unknown,Unknown,2.0,Carpet,Ready_to_Move
43.0,1215.0,2.0,1.0,4.0,8.0,Unknown,Koba,Other,Unknown,2.0,Carpet,Ready_to_Move
20.0,457.0,1.0,1.0,2.0,6.0,Unknown,Kalol,Unknown,Unknown,1.0,Carpet,Ready_to_Move
107.0,483.0,1.0,1.0,8.5,25.0,Unknown,Gift City,Unknown,Unknown,1.0,Carpet,Under_Construction
59.0,1467.0,2.0,1.0,5.0,5.0,furnished,Vavol,Unknown,1-5 years,2.0,Super Built-up,Ready_to_Move
76.0,900.0,2.0,1.0,5.0,6.0,furnished,Sargasan,Unknown,Unknown,2.0,Built-up,Ready_to_Move
51.0,1278.0,2.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,2.0,Super Built-up,Ready_to_Move
105.0,1230.0,4.0,1.0,5.0,13.0,unfurnished,Sargasan,Unknown,New,3.0,Carpet,Under_Construction
12.0,550.0,1.0,1.0,2.0,4.0,Unknown,Kalol,Unknown,New,1.0,Carpet,Ready_to_Move
14.0,550.0,1.0,1.0,2.0,6.0,unfurnished,Kalol,Unknown,Unknown,1.0,Carpet,Ready_to_Move
20.0,300.0,1.0,1.0,2.0,6.0,Unknown,Kalol,Unknown,Unknown,1.0,Carpet,Ready_to_Move
12.0,585.0,1.0,0.0,1.0,4.0,Unknown,Kalol,Unknown,New,1.0,Carpet,Ready_to_Move
82.56,2322.0,3.0,1.0,4.0,8.0,Unknown,Kudasan,Unknown,Unknown,3.0,Super Built-up,Under_Construction
10.0,450.0,1.0,1.0,2.0,5.0,Unknown,Kalol,Unknown,Unknown,1.0,Carpet,Ready_to_Move
10.25,293.0,1.0,1.0,2.0,5.0,Unknown,Kalol,Unknown,Unknown,1.0,Carpet,Ready_to_Move
19.0,293.0,1.0,1.0,2.0,6.0,unfurnished,Kalol,Unknown,New,1.0,Built-up,Ready_to_Move
10.0,293.0,1.0,1.0,2.0,6.0,unfurnished,Kalol,Unknown,Unknown,1.0,Carpet,Ready_to_Move
107.0,483.0,1.0,1.0,23.0,32.0,Unknown,Gift City,Unknown,New,1.0,Carpet,Under_Construction
7.0,405.0,1.0,1.0,2.0,3.0,Unknown,Kalol,Unknown,New,1.0,Carpet,Ready_to_Move
85.0,2025.0,3.0,1.0,4.0,8.0,Unknown,Kudasan,Other,Unknown,3.0,Carpet,Ready_to_Move
11.0,293.0,1.0,1.0,3.0,7.0,unfurnished,Kalol,Unknown,5-10 years,1.0,Built-up,Ready_to_Move
52.0,972.0,2.0,1.0,4.0,8.0,Unknown,Sargasan,Unknown,Unknown,2.0,Super Built-up,Ready_to_Move
110.0,550.0,1.0,1.0,1.0,3.0,Unknown,Sector 22,Unknown,New,2.0,Carpet,Ready_to_Move
55.0,1278.0,2.0,2.0,4.0,8.0,Unknown,Koba,Unknown,New,2.0,Super Built-up,Ready_to_Move
41.0,1035.0,2.0,1.0,3.0,7.0,Unknown,Vavol,Unknown,Unknown,2.0,Carpet,Ready_to_Move
70.0,597.29,2.0,1.0,0.0,1.0,Unknown,Sector 29,Unknown,New,2.0,Carpet,Ready_to_Move
16.0,450.0,1.0,1.0,2.0,6.0,Unknown,Kalol,Unknown,Unknown,1.0,Carpet,Ready_to_Move
62.0,1076.39,2.0,1.0,3.0,4.0,semi-furnished,Raysan,Unknown,1-5 years,2.0,Carpet,Ready_to_Move
55.0,1170.0,2.0,1.0,3.0,7.0,unfurnished,Sargasan,Unknown,5-10 years,2.0,Super Built-up,Ready_to_Move
70.0,1080.0,2.0,1.0,7.0,11.0,Unknown,Khoraj,Unknown,Unknown,2.0,Carpet,Ready_to_Move
85.0,1935.03,3.0,1.0,4.0,8.0,semi-furnished,Sargasan,Other,Unknown,3.0,Carpet,Ready_to_Move
75.0,1845.0,3.0,1.0,4.0,8.0,Unknown,Kudasan,Unknown,Unknown,3.0,Carpet,Ready_to_Move
